144.9873417721519,10.39240506329114,329.79746835443035,9.126582278481012,331.0632911392405,50.89873417721519,146.25316455696202,52.164556962025316
523.0,21.0,1236.0,13.0,1236.0,76.0,524.0,84.0
1250.0,17.0,1329.0,17.0,1329.0,61.0,1250.0,61.0
830.0,100.0,969.0379746835442,99.0,967.7721518987341,140.77215189873417,833.0,142.0
450.0506329113924,99.0,595.0,95.0,595.620253164557,142.0379746835443,450.0506329113924,140.77215189873417
164.0,107.0,263.0,107.0,263.0,143.0,164.0,143.0
1203.0,98.0,1333.0,98.0,1333.0,140.0,1203.0,140.0
458.7974683544305,138.7341772151899,720.9367088607595,135.70886075949366,720.9367088607595,177.48101265822785,459.7974683544305,184.7341772151899
160.0,141.0,312.0759493670886,136.9746835443038,313.0,182.0,158.91139240506328,186.34177215189874
842.2658227848101,146.26582278481013,1041.1898734177214,142.0379746835443,1041.1898734177214,177.48101265822783,842.2658227848101,177.26582278481013
1203.0,138.0,1426.0,134.0,1427.0,170.0,1203.0,174.0
153.84810126582278,180.0126582278481,342.0,176.0,343.0,216.0,160.0,220.0
451.3164556962025,180.0126582278481,728.0,176.0,728.0,218.0,453.8481012658227,221.78481012658227
836.0,180.0,969.0379746835442,177.48101265822785,970.3037974683543,219.25316455696202,838.0,222.0
1201.0,174.0,1333.0,174.0,1333.0,210.0,1201.0,210.0
1172.0,218.0,1261.0,218.0,1261.0,254.0,1172.0,254.0
977.0,220.0,1043.0,220.0,1043.0,258.0,977.0,258.0
789.0,225.0,856.0,219.0,860.0,257.0,793.0,263.0
594.0,226.0,708.0,226.0,708.0,262.0,594.0,262.0
1435.0,218.0,1495.0,218.0,1495.0,251.0,1435.0,251.0
152.0,231.0,187.0,231.0,187.0,258.0,152.0,258.0
205.74683544303798,228.1139240506329,376.0,228.0,376.0,258.0,205.74683544303798,258.49367088607596
990.0,264.0,1104.0,260.0,1106.0,298.0,992.0,303.0
591.0,265.0,686.0,270.0,684.0,307.0,589.0,301.0
792.0,266.0,921.0,266.0,921.0,302.0,792.0,302.0
210.0,268.0,531.0,268.0,531.0,308.0,210.0,308.0
1174.0,262.0,1232.0,262.0,1232.0,295.0,1174.0,295.0
1174.0,304.0,1250.0,304.0,1250.0,342.0,1174.0,342.0
793.0,309.0,893.0886075949367,307.86075949367086,894.3544303797468,352.1645569620253,796.0,351.0
988.0,309.0,1106.0,303.0,1108.0,346.0,990.0,351.0
212.0,312.0,531.0,312.0,531.0,352.0,212.0,352.0
596.0,312.0,683.0,312.0,683.0,348.0,596.0,348.0
1456.0,304.0,1514.0,304.0,1514.0,344.0,1456.0,344.0
148.0,316.0,183.0,316.0,183.0,356.0,148.0,356.0
595.0,355.0,686.0,360.0,684.0,397.0,593.0,391.0
790.0,356.0,878.0,356.0,878.0,394.0,790.0,394.0
990.0,357.0,1100.6835443037974,354.69620253164555,1101.9493670886075,396.46835443037975,992.0,395.0
1174.0,348.0,1236.0,348.0,1236.0,388.0,1174.0,388.0
152.0,365.0,187.0,365.0,187.0,400.0,152.0,400.0
212.0,360.0,517.0,356.0,518.0,396.0,213.0,400.0
598.0,402.0,683.0,402.0,683.0,438.0,598.0,438.0
792.0,402.0,880.0,402.0,880.0,438.0,792.0,438.0
993.0,402.0,1104.0,402.0,1104.0,438.0,993.0,438.0
212.0,406.0,517.0,401.0,518.0,442.0,213.0,446.0
1176.0,398.0,1220.0,398.0,1220.0,432.0,1176.0,432.0
148.78481012658227,410.3924050632911,185.49367088607596,409.126582278481,185.49367088607596,443.3037974683544,150.0506329113924,443.3037974683544
