1214.0,144.0,1215.0,329.0,1174.0,331.0,1172.0,146.0
1203.0,523.0,1211.0,1236.0,1148.0,1236.0,1140.0,524.0
1207.0,1250.0,1207.0,1329.0,1163.0,1329.0,1163.0,1250.0
1124.0,830.0,1125.0,969.0,1084.0,967.0,1082.0,833.0
1125.0,450.0,1129.0,595.0,1082.0,595.0,1084.0,450.0
1117.0,164.0,1117.0,263.0,1081.0,263.0,1081.0,164.0
1126.0,1203.0,1126.0,1333.0,1084.0,1333.0,1084.0,1203.0
1086.0,458.0,1089.0,720.0,1047.0,720.0,1040.0,459.0
1083.0,160.0,1088.0,312.0,1042.0,313.0,1038.0,158.0
1078.0,842.0,1082.0,1041.0,1047.0,1041.0,1047.0,842.0
1086.0,1203.0,1090.0,1426.0,1054.0,1427.0,1050.0,1203.0
1044.0,153.0,1048.0,342.0,1008.0,343.0,1004.0,160.0
1044.0,451.0,1048.0,728.0,1006.0,728.0,1003.0,453.0
1044.0,836.0,1047.0,969.0,1005.0,970.0,1002.0,838.0
1050.0,1201.0,1050.0,1333.0,1014.0,1333.0,1014.0,1201.0
1006.0,1172.0,1006.0,1261.0,970.0,1261.0,970.0,1172.0
1004.0,977.0,1004.0,1043.0,966.0,1043.0,966.0,977.0
999.0,789.0,1005.0,856.0,967.0,860.0,961.0,793.0
998.0,594.0,998.0,708.0,962.0,708.0,962.0,594.0
1006.0,1435.0,1006.0,1495.0,973.0,1495.0,973.0,1435.0
993.0,152.0,993.0,187.0,966.0,187.0,966.0,152.0
996.0,205.0,996.0,376.0,966.0,376.0,966.0,205.0
960.0,990.0,964.0,1104.0,926.0,1106.0,921.0,992.0
959.0,591.0,954.0,686.0,917.0,684.0,923.0,589.0
958.0,792.0,958.0,921.0,922.0,921.0,922.0,792.0
956.0,210.0,956.0,531.0,916.0,531.0,916.0,210.0
962.0,1174.0,962.0,1232.0,929.0,1232.0,929.0,1174.0
920.0,1174.0,920.0,1250.0,882.0,1250.0,882.0,1174.0
915.0,793.0,917.0,893.0,872.0,894.0,873.0,796.0
915.0,988.0,921.0,1106.0,878.0,1108.0,873.0,990.0
912.0,212.0,912.0,531.0,872.0,531.0,872.0,212.0
912.0,596.0,912.0,683.0,876.0,683.0,876.0,596.0
920.0,1456.0,920.0,1514.0,880.0,1514.0,880.0,1456.0
908.0,148.0,908.0,183.0,868.0,183.0,868.0,148.0
869.0,595.0,864.0,686.0,827.0,684.0,833.0,593.0
868.0,790.0,868.0,878.0,830.0,878.0,830.0,790.0
867.0,990.0,870.0,1100.0,828.0,1101.0,829.0,992.0
876.0,1174.0,876.0,1236.0,836.0,1236.0,836.0,1174.0
859.0,152.0,859.0,187.0,824.0,187.0,824.0,152.0
864.0,212.0,868.0,517.0,828.0,518.0,824.0,213.0
822.0,598.0,822.0,683.0,786.0,683.0,786.0,598.0
822.0,792.0,822.0,880.0,786.0,880.0,786.0,792.0
822.0,993.0,822.0,1104.0,786.0,1104.0,786.0,993.0
818.0,212.0,823.0,517.0,782.0,518.0,778.0,213.0
826.0,1176.0,826.0,1220.0,792.0,1220.0,792.0,1176.0
814.0,148.0,815.0,185.0,781.0,185.0,781.0,150.0
778.0,792.0,778.0,880.0,742.0,880.0,742.0,792.0
776.0,993.0,776.0,1104.0,740.0,1104.0,740.0,993.0
774.0,216.0,777.0,576.0,736.0,576.0,734.0,216.0
773.0,601.0,773.0,740.0,742.0,740.0,742.0,601.0
782.0,1178.0,782.0,1220.0,746.0,1220.0,746.0,1178.0
771.0,153.0,772.0,181.0,735.0,182.0,734.0,152.0
732.0,794.0,732.0,878.0,696.0,878.0,696.0,794.0
732.0,993.0,732.0,1102.0,696.0,1102.0,696.0,993.0
731.0,600.0,731.0,699.0,694.0,699.0,694.0,600.0
730.0,214.0,733.0,533.0,691.0,533.0,688.0,214.0
736.0,1180.0,736.0,1220.0,702.0,1220.0,702.0,1180.0
723.0,154.0,723.0,183.0,690.0,183.0,690.0,154.0
689.0,597.0,684.0,701.0,648.0,700.0,653.0,595.0
687.0,791.0,689.0,904.0,646.0,905.0,645.0,794.0
683.0,214.0,683.0,448.0,643.0,448.0,643.0,214.0
679.0,154.0,679.0,185.0,646.0,185.0,646.0,154.0
687.0,995.0,687.0,1102.0,650.0,1102.0,650.0,995.0
643.0,596.0,638.0,730.0,602.0,729.0,607.0,595.0
639.0,216.0,641.0,512.0,601.0,512.0,599.0,216.0
641.0,796.0,642.0,936.0,601.0,936.0,604.0,796.0
633.0,156.0,633.0,185.0,601.0,185.0,601.0,156.0
637.0,997.0,637.0,1096.0,606.0,1096.0,606.0,997.0
593.0,798.0,593.0,876.0,562.0,876.0,562.0,798.0
601.0,1178.0,601.0,1238.0,562.0,1238.0,562.0,1178.0
591.0,216.0,596.0,601.0,556.0,604.0,551.0,216.0
586.0,153.0,588.0,185.0,555.0,186.0,555.0,155.0
591.0,999.0,591.0,1096.0,560.0,1096.0,560.0,999.0
248.0,861.0,247.0,1201.0,208.0,1203.0,205.0,860.0
251.0,1210.0,253.0,1423.0,207.0,1423.0,204.0,1210.0
241.0,487.0,241.0,839.0,207.0,839.0,207.0,487.0
243.0,139.0,242.0,480.0,208.0,481.0,204.0,139.0
251.0,1424.0,252.0,1614.0,207.0,1614.0,205.0,1424.0
203.0,142.0,209.0,1175.0,171.0,1175.0,168.0,142.0
951.0,146.0,952.0,186.0,915.0,184.0,917.0,144.0
595.0,601.0,596.0,689.0,555.0,689.0,555.0,600.0
